time,open,high,low,close
2009-12-13,0.00061788,0.00061788,0.00061788,0.00061788
2009-12-14,0.00061487,0.00061487,0.00061487,0.00061487
2009-12-15,0.00061487,0.00061487,0.00061487,0.00061487
2009-12-16,0.00062246,0.00062246,0.00062246,0.00062246
2009-12-17,0.00061337,0.00061337,0.00061337,0.00061337
2009-12-18,0.00061637,0.00061637,0.00061637,0.00061637
2009-12-19,0.00063024,0.00063024,0.00063024,0.00063024
2009-12-20,0.0006271,0.0006271,0.0006271,0.0006271
2009-12-21,0.0006271,0.0006271,0.0006271,0.0006271
2009-12-22,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-23,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-24,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-25,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-26,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-27,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-28,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-29,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-30,0.00064299,0.00064299,0.00064299,0.00064299
2009-12-31,0.00068879,0.00068879,0.00068879,0.00068879
2010-01-01,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-02,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-03,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-04,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-05,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-06,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-07,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-08,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-09,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-10,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-11,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-12,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-13,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-14,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-15,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-16,0.00283078,0.00283078,0.00283078,0.00283078
2010-01-17,0.00280002,0.00280002,0.00280002,0.00280002
2010-01-18,0.00294594,0.00294594,0.00294594,0.00294594
2010-01-19,0.00273583,0.00273583,0.00273583,0.00273583
2010-01-20,0.00291937,0.00291937,0.00291937,0.00291937
2010-01-21,0.00289335,0.00289335,0.00289335,0.00289335
2010-01-22,0.00304822,0.00304822,0.00304822,0.00304822
2010-01-23,0.0032111,0.0032111,0.0032111,0.0032111
2010-01-24,0.00325203,0.00325203,0.00325203,0.00325203
2010-01-25,0.00325404,0.00325404,0.00325404,0.00325404
2010-01-26,0.0033661,0.0033661,0.0033661,0.0033661
2010-01-27,0.00318532,0.00318532,0.00318532,0.00318532
2010-01-28,0.00328116,0.00328116,0.00328116,0.00328116
2010-01-29,0.00325935,0.00325935,0.00325935,0.00325935
2010-01-30,0.00324076,0.00324076,0.00324076,0.00324076
2010-01-31,0.00329826,0.00329826,0.00329826,0.00329826
2010-02-01,0.00329674,0.00329674,0.00329674,0.00329674
2010-02-02,0.00336372,0.00336372,0.00336372,0.00336372
2010-02-03,0.00349589,0.00349589,0.00349589,0.00349589
2010-02-04,0.00357028,0.00357028,0.00357028,0.00357028
2010-02-05,0.00365898,0.00365898,0.00365898,0.00365898
2010-02-06,0.00367229,0.00367229,0.00367229,0.00367229
2010-02-07,0.00373511,0.00373511,0.00373511,0.00373511
2010-02-08,0.00379478,0.00379478,0.00379478,0.00379478
2010-02-09,0.00380257,0.00380257,0.00380257,0.00380257
2010-02-10,0.00385683,0.00385683,0.00385683,0.00385683
2010-02-11,0.0038466,0.0038466,0.0038466,0.0038466
2010-02-12,0.00391053,0.00391053,0.00391053,0.00391053
2010-02-13,0.00400465,0.00400465,0.00400465,0.00400465
2010-02-14,0.00405351,0.00405351,0.00405351,0.00405351
2010-02-15,0.00414731,0.00414731,0.00414731,0.00414731
2010-02-16,0.00420345,0.00420345,0.00420345,0.00420345
2010-02-17,0.00426112,0.00426112,0.00426112,0.00426112
2010-02-18,0.004307,0.004307,0.004307,0.004307
2010-02-19,0.00441501,0.00441501,0.00441501,0.00441501
2010-02-20,0.00455934,0.00455934,0.00455934,0.00455934
2010-02-21,0.00466157,0.00466157,0.00466157,0.00466157
2010-02-22,0.0047061,0.0047061,0.0047061,0.0047061
2010-02-23,0.00484966,0.00484966,0.00484966,0.00484966
2010-02-24,0.00497488,0.00497488,0.00497488,0.00497488
2010-02-25,0.00502917,0.00502917,0.00502917,0.00502917
2010-02-26,0.00510412,0.00510412,0.00510412,0.00510412
2010-02-27,0.00516823,0.00516823,0.00516823,0.00516823
2010-02-28,0.00529801,0.00529801,0.00529801,0.00529801
2010-03-01,0.00539695,0.00539695,0.00539695,0.00539695
2010-03-02,0.00547226,0.00547226,0.00547226,0.00547226
2010-04-25,0.003,0.003,0.003,0.003
2010-04-26,0.003,0.003,0.003,0.003
2010-04-30,0.003,0.003,0.003,0.003
2010-05-01,0.003,0.003,0.003,0.003
2010-05-02,0.003,0.003,0.003,0.003
2010-05-03,0.003,0.003,0.003,0.003
2010-05-04,0.003,0.003,0.003,0.003
2010-05-05,0.0031,0.0035,0.0031,0.0035
2010-05-06,0.004,0.0043,0.004,0.0043
2010-05-07,0.0043,0.0043,0.0042,0.0042
2010-05-08,0.0035,0.0035,0.0035,0.0035
2010-05-10,0.0039,0.0039,0.0039,0.0039
2010-05-11,0.004,0.0041,0.004,0.0041
2010-05-12,0.0042,0.0044,0.0042,0.0044
2010-05-14,0.004,0.004,0.004,0.004
2010-05-18,0.0047,0.0047,0.0045,0.0045
2010-05-19,0.0046,0.0046,0.0046,0.0046
2010-05-20,0.0045,0.0045,0.0045,0.0045
2010-05-22,0.0043,0.0047,0.0043,0.0047
2010-05-23,0.0049,0.0049,0.0045,0.0045
2010-05-25,0.0048,0.0048,0.0048,0.0048
2010-05-26,0.0046,0.0046,0.0046,0.0046
2010-05-27,0.0046,0.0046,0.0046,0.0046
2010-05-28,0.0045,0.0045,0.0045,0.0045
2010-05-29,0.0045,0.0045,0.0045,0.0045
2010-05-30,0.0045,0.0045,0.0045,0.0045
2010-06-07,0.0046,0.0046,0.0045,0.0045
2010-06-09,0.0046,0.0046,0.0046,0.0046
2010-06-10,0.005,0.005,0.005,0.005
2010-06-14,0.005,0.005,0.005,0.005
2010-06-18,0.005,0.005,0.005,0.005
2010-06-22,0.005,0.005,0.005,0.005
2010-06-23,0.005,0.005,0.005,0.005
2010-06-24,0.0051,0.0054,0.005,0.005
2010-06-26,0.0044,0.0044,0.0044,0.0044
2010-06-28,0.005,0.0058,0.0044,0.0058
2010-06-30,0.0054,0.0054,0.0054,0.0054
2010-07-01,0.0055,0.0066,0.0055,0.0066
2010-07-02,0.0055,0.0055,0.0055,0.0055
2010-07-03,0.0061,0.0065,0.0055,0.0065
2010-07-04,0.0055,0.0068,0.0055,0.0068
2010-07-05,0.0055,0.008,0.0055,0.008
2010-07-06,0.0058,0.0058,0.0058,0.0058
2010-07-07,0.0058,0.008,0.0058,0.008
2010-07-08,0.0063,0.0063,0.0063,0.0063
2010-07-10,0.0081,0.0081,0.0081,0.0081
2010-07-11,0.0084,0.0084,0.007,0.007
2010-07-12,0.012,0.014,0.01,0.014
2010-07-13,0.016,0.017,0.0125,0.0125
2010-07-14,0.0183,0.0625,0.0183,0.0201
2010-07-15,0.0251,0.0725,0.0251,0.045
2010-07-16,0.0472,0.0925,0.0448,0.075
2010-07-17,0.04951,0.04951,0.04951,0.04951
2010-07-18,0.05941,0.08585,0.05941,0.08584
2010-07-19,0.0909,0.09307,0.07723,0.0808
2010-07-20,0.08181,0.08181,0.07426,0.07474
2010-07-21,0.07425,0.07921,0.06634,0.07921
2010-07-22,0.07921,0.08181,0.0505,0.05149
2010-07-23,0.0505,0.06767,0.0505,0.06262
2010-07-24,0.06161,0.06161,0.05049,0.05454
2010-07-25,0.05545,0.05941,0.0505,0.0505
2010-07-26,0.05,0.056,0.05,0.056
2010-07-27,0.0559,0.0605,0.053,0.06
2010-07-28,0.06,0.062,0.054,0.0589
2010-07-29,0.0597,0.0699,0.0571,0.0699
2010-07-30,0.0698,0.0698,0.0582,0.0627
2010-07-31,0.065,0.06889,0.056,0.06785
2010-08-01,0.061,0.065,0.06,0.0611
2010-08-02,0.0625,0.0633,0.06,0.06001
2010-08-03,0.06,0.065,0.059,0.06
2010-08-04,0.0623,0.06231,0.057,0.057
2010-08-05,0.0581,0.061,0.058,0.061
2010-08-06,0.062,0.0624,0.0607,0.0623
2010-08-07,0.0608,0.0622,0.059,0.059
2010-08-08,0.059,0.061,0.059,0.0609
2010-08-09,0.06091,0.0735,0.0593,0.0704
2010-08-10,0.068,0.0709,0.06651,0.07
2010-08-11,0.06,0.07541,0.06,0.067
2010-08-12,0.068,0.07,0.06141,0.07
2010-08-13,0.0665,0.068,0.0645,0.0645
2010-08-14,0.0655,0.0695,0.0645,0.067
2010-08-15,0.067,0.067,0.065,0.06529
2010-08-16,0.06319,0.0679,0.062,0.0655
2010-08-17,0.0655,0.0769,0.06243,0.07
2010-08-18,0.06999,0.0733,0.067,0.068
2010-08-19,0.0675,0.0679,0.0667,0.0667
2010-08-20,0.0667,0.0667,0.065,0.0655
2010-08-21,0.0655,0.0669,0.0644,0.0664
2010-08-22,0.065,0.0664,0.0612,0.066
2010-08-23,0.066,0.06689,0.063,0.06491
2010-08-24,0.06491,0.0665,0.06491,0.065
2010-08-25,0.06499,0.0665,0.0641,0.0648
2010-08-26,0.0648,0.0658,0.064,0.064
2010-08-27,0.064,0.065,0.063,0.065
2010-08-28,0.065,0.065,0.0641,0.0646
2010-08-29,0.0647,0.0648,0.064,0.064
2010-08-30,0.0646,0.069,0.03211,0.06497
2010-08-31,0.06411,0.0649,0.06,0.06
2010-09-01,0.062,0.0629,0.05961,0.0629
2010-09-02,0.061,0.0634,0.0601,0.0634
2010-09-03,0.061,0.063,0.06085,0.06085
2010-09-04,0.06125,0.06238,0.0612,0.06238
2010-09-05,0.06245,0.064,0.0605,0.0616
2010-09-06,0.0627,0.0627,0.0616,0.0616
2010-09-07,0.0616,0.06201,0.0603,0.061
2010-09-08,0.061,0.062,0.06099,0.062
2010-09-09,0.0611,0.0624,0.06109,0.06111
2010-09-10,0.061,0.0618,0.06014,0.0618
2010-09-11,0.0619,0.065,0.0619,0.06366
2010-09-12,0.0621,0.0621,0.0615,0.0615
2010-09-13,0.062,0.064,0.0607,0.06218
2010-09-14,0.062,0.175,0.061,0.06199
2010-09-15,0.0625,0.0625,0.0604,0.0604
2010-09-16,0.0618,0.0619,0.0618,0.0619
2010-09-17,0.06089,0.0609,0.059,0.06
2010-09-18,0.059,0.061,0.05761,0.061
2010-09-19,0.06091,0.0627,0.06,0.0627
2010-09-20,0.0621,0.0634,0.062,0.0621
2010-09-21,0.0631,0.0633,0.0623,0.06265
2010-09-22,0.06231,0.0624,0.06147,0.0622
2010-09-23,0.0621,0.063,0.0615,0.06231
2010-09-24,0.06209,0.0624,0.06209,0.0622
2010-09-25,0.06221,0.0624,0.0617,0.06202
2010-09-26,0.06204,0.06228,0.06186,0.062
2010-09-27,0.06205,0.06228,0.0619,0.0622
2010-09-28,0.06196,0.06271,0.0617,0.0619
2010-09-29,0.062,0.062,0.0615,0.06183
2010-09-30,0.06174,0.0619,0.06155,0.0619
2010-10-01,0.06189,0.062,0.06189,0.06197
2010-10-02,0.06188,0.06191,0.06125,0.0614
2010-10-03,0.06139,0.0614,0.061,0.06111
2010-10-04,0.06119,0.062,0.06081,0.06129
2010-10-05,0.0614,0.06301,0.0609,0.0614
2010-10-06,0.0615,0.0635,0.0612,0.06281
2010-10-07,0.0632,0.067,0.0628,0.067
2010-10-08,0.067,0.088,0.01,0.08685
2010-10-09,0.083,0.12001,0.068,0.0938
2010-10-10,0.093,0.1301,0.07999,0.0965
2010-10-11,0.091,0.103,0.091,0.095
2010-10-12,0.094,0.099,0.082,0.0949
2010-10-13,0.092,0.105,0.092,0.105
2010-10-14,0.1045,0.1045,0.065,0.102
2010-10-15,0.1,0.119,0.092,0.105
2010-10-16,0.1,0.103,0.1,0.101
2010-10-17,0.102,0.1045,0.10001,0.102
2010-10-18,0.103,0.103,0.097,0.1024
2010-10-19,0.1,0.1019,0.097,0.097
2010-10-20,0.1,0.103,0.094,0.099
2010-10-21,0.0972,0.109,0.097,0.107
2010-10-22,0.1015,0.10901,0.1015,0.1025
2010-10-23,0.108,0.109,0.10449,0.1055
2010-10-24,0.108,0.19,0.108,0.11501
2010-10-25,0.09009,0.19,0.09009,0.132
2010-10-26,0.133,0.18,0.133,0.1503
2010-10-27,0.151,0.19,0.151,0.1877
2010-10-28,0.1845,0.191,0.1731,0.1731
2010-10-29,0.1799,0.19,0.173,0.19
2010-10-30,0.1876,0.199,0.1875,0.1989
2010-10-31,0.194,0.1989,0.171,0.1925
2010-11-01,0.1925,0.1955,0.172,0.1955
2010-11-02,0.192,0.195,0.1905,0.1938
2010-11-03,0.1938,0.275,0.125,0.1931
2010-11-04,0.1988,0.23601,0.1934,0.23
2010-11-05,0.2101,0.2639,0.2101,0.2639
2010-11-06,0.262,0.5,0.2402,0.39
2010-11-07,0.46999,0.46999,0.286,0.34
2010-11-08,0.3459,0.37,0.2261,0.243
2010-11-09,0.251,0.323,0.199,0.223
2010-11-10,0.21,0.24,0.14,0.2362
2010-11-11,0.2299,0.24,0.21,0.2231
2010-11-12,0.2289,0.29,0.223,0.2682
2010-11-13,0.28,0.3,0.2683,0.276
2010-11-14,0.276,0.299,0.2702,0.27904
2010-11-15,0.27904,0.2828,0.2682,0.2682
2010-11-16,0.2683,0.275,0.223,0.225
2010-11-17,0.223,0.29,0.2116,0.23
2010-11-18,0.2221,0.283,0.2221,0.2678
2010-11-19,0.2683,0.28,0.2682,0.2752
2010-11-20,0.28,0.29,0.26825,0.28301
2010-11-21,0.27631,0.282,0.27631,0.27675
2010-11-22,0.27679,0.2879,0.269,0.2845
2010-11-23,0.2825,0.28449,0.276,0.28295
2010-11-24,0.28295,0.28299,0.2761,0.2828
2010-11-25,0.2825,0.2825,0.278,0.28
2010-11-26,0.27899,0.289,0.27612,0.2844
2010-11-27,0.2844,0.2844,0.28255,0.283
2010-11-28,0.283,0.28461,0.27,0.27
2010-11-29,0.279,0.279,0.2151,0.2299
2010-11-30,0.2299,0.2299,0.204,0.2082
2010-12-01,0.2095,0.2299,0.2095,0.2275
2010-12-02,0.228,0.2553,0.218,0.255
2010-12-03,0.25,0.2552,0.243,0.25105
2010-12-04,0.255,0.2589,0.205,0.206
2010-12-05,0.22,0.235,0.19,0.19
2010-12-06,0.225,0.225,0.1841,0.204
2010-12-07,0.1938,0.2477,0.1701,0.24021
2010-12-08,0.24,0.24,0.22,0.2388
2010-12-09,0.226,0.233,0.1701,0.2
2010-12-10,0.2,0.204,0.18251,0.204
2010-12-11,0.204,0.228,0.1907,0.228
2010-12-12,0.208,0.2279,0.20676,0.22
2010-12-13,0.21,0.23,0.21,0.2299
2010-12-14,0.2289,0.2468,0.21,0.24669
2010-12-15,0.245,0.246,0.238,0.24
2010-12-16,0.23801,0.255,0.22221,0.24996
2010-12-17,0.249,0.249,0.24,0.24
2010-12-18,0.2487,0.24881,0.241,0.241
2010-12-19,0.248,0.2499,0.24,0.2401
2010-12-20,0.2401,0.275,0.24,0.267
2010-12-21,0.26,0.267,0.24,0.24
2010-12-22,0.244,0.25,0.244,0.25
2010-12-23,0.248,0.25,0.241,0.25
2010-12-24,0.25,0.25,0.242,0.248
2010-12-25,0.2475,0.25,0.2475,0.2499
2010-12-26,0.2499,0.27,0.24639,0.265
2010-12-27,0.251,0.27,0.251,0.265
2010-12-28,0.264,0.281,0.2612,0.281
2010-12-29,0.271,0.301,0.271,0.2965
2010-12-30,0.291,0.3,0.291,0.3
2010-12-31,0.3,0.3,0.292,0.3
2011-01-01,0.292,0.3,0.292,0.3
2011-01-02,0.29459,0.3,0.289,0.29997
2011-01-03,0.29,0.2999,0.29,0.295
2011-01-04,0.29601,0.29987,0.289,0.29895
2011-01-05,0.29004,0.299,0.29004,0.29892
2011-01-06,0.299,0.299,0.29,0.298
2011-01-07,0.2975,0.322,0.2975,0.32
2011-01-08,0.3092,0.3229,0.309,0.3229
2011-01-09,0.32291,0.323,0.32291,0.323
2011-01-10,0.32291,0.329,0.3175,0.32659
2011-01-11,0.32659,0.32659,0.31761,0.32659
2011-01-12,0.3265,0.3557,0.31799,0.3188
2011-01-13,0.31868,0.405,0.3176,0.3176
2011-01-14,0.3176,0.45,0.3176,0.4
2011-01-15,0.4,0.4,0.385,0.386
2011-01-16,0.3994,0.4,0.386,0.38679
2011-01-17,0.38679,0.38679,0.315,0.3495
2011-01-18,0.3495,0.3495,0.305,0.31299
2011-01-19,0.31299,0.31299,0.305,0.31299
2011-01-20,0.31299,0.39,0.31,0.39
2011-01-21,0.3899,0.44,0.368,0.41991
2011-01-22,0.41,0.4443,0.39,0.4443
2011-01-23,0.4443,0.4443,0.42,0.4424
2011-01-24,0.4424,0.4424,0.381,0.4199
2011-01-25,0.4199,0.425,0.4,0.41
2011-01-26,0.41123,0.42,0.3904,0.417
2011-01-27,0.4095,0.45,0.40851,0.4212
2011-01-28,0.4223,0.446,0.4212,0.446
2011-01-29,0.445,0.445,0.43,0.439
2011-01-30,0.445,0.48,0.445,0.4799
2011-01-31,0.47981,0.95,0.47,0.55
2011-02-01,0.5451,0.85,0.52011,0.7
2011-02-02,0.71,0.76001,0.69,0.716
2011-02-03,0.7218,0.75,0.6501,0.69
2011-02-04,0.72,0.88,0.67,0.811
2011-02-05,0.839,0.92,0.8115,0.92
2011-02-06,0.92,0.92,0.83,0.8975
2011-02-07,0.89968,0.9,0.83,0.89
2011-02-08,0.89,0.918,0.8617,0.918
2011-02-09,0.905,1.09,0.82,1.09
2011-02-10,1.088,1.1,0.8,0.98031
2011-02-11,0.989,1.0899,0.9264,1.07001
2011-02-12,1.01,1.08,0.9906,1.078
2011-02-13,1.0511,1.08,1.0201,1.05
2011-02-14,1.04,1.08,1.033,1.07
2011-02-15,1.055,1.085,1.035,1.05
2011-02-16,1.05,1.05019,1.0201,1.045
2011-02-17,1.045,1.05019,1.02,1.04
2011-02-18,1.031,1.04019,0.78009,0.8989
2011-02-19,0.8376,0.98,0.8376,0.94898
2011-02-20,0.94898,0.94898,0.83,0.85
2011-02-21,0.8313,0.8796,0.8313,0.8345
2011-02-22,0.85,0.95,0.8313,0.87023
2011-02-23,0.90999,0.945,0.8681,0.9
2011-02-24,0.939,1,0.9,0.99743
2011-02-25,0.97,0.99979,0.91109,0.9111
2011-02-26,0.9111,0.97,0.91061,0.958
2011-02-27,0.958,0.958,0.89,0.89
2011-02-28,0.89009,0.92001,0.845,0.86
2011-03-01,0.8601,0.97,0.8502,0.92022
2011-03-02,0.92021,0.94,0.9102,0.9399
2011-03-03,0.9128,0.9399,0.91,0.93909
2011-03-04,0.91,0.93909,0.9001,0.9012
2011-03-05,0.91,0.9189,0.8111,0.9103
2011-03-06,0.9098,0.9098,0.81,0.8999
2011-03-07,0.87,0.909,0.846,0.88502
2011-03-08,0.88502,0.88502,0.84999,0.86999
2011-03-09,0.85132,0.87,0.85,0.86
2011-03-10,0.86449,0.9329,0.84965,0.9329
2011-03-11,0.89,0.925,0.8601,0.88
2011-03-12,0.88,0.9197,0.88,0.918
2011-03-13,0.90501,0.918,0.88976,0.89249
2011-03-14,0.89249,0.9,0.88,0.8949
2011-03-15,0.8949,0.8949,0.87,0.87
2011-03-16,0.866,0.88,0.836,0.85999
2011-03-17,0.845,0.88,0.81,0.82542
2011-03-18,0.8499,0.85062,0.70999,0.81648
2011-03-19,0.78,0.797,0.73127,0.765
2011-03-20,0.763,0.79,0.7402,0.74108
2011-03-21,0.76145,0.77241,0.7405,0.75897
2011-03-22,0.75897,0.81,0.7405,0.80901
2011-03-23,0.81,0.85,0.78,0.84971
2011-03-24,0.832,0.9,0.82659,0.86688
2011-03-25,0.86688,0.88999,0.861,0.88377
2011-03-26,0.88377,0.905,0.841,0.8552
2011-03-27,0.829,0.87211,0.8152,0.822
2011-03-28,0.82,0.85,0.76,0.79898
2011-03-29,0.7989,0.79966,0.7648,0.7925
2011-03-30,0.7925,0.795,0.76599,0.7897
2011-03-31,0.7897,0.80098,0.768,0.78461
2011-04-01,0.77701,0.79697,0.7741,0.77411
2011-04-02,0.775,0.7998,0.7741,0.78199
2011-04-03,0.78199,0.79487,0.777,0.779
2011-04-04,0.777,0.785,0.5619,0.68
2011-04-05,0.69,0.74784,0.58,0.71
2011-04-06,0.7477,0.75,0.6902,0.74
2011-04-07,0.748,0.78491,0.7205,0.7538
2011-04-08,0.7531,0.799,0.7309,0.74989
2011-04-09,0.74999,0.7676,0.7205,0.73
2011-04-10,0.75,0.7589,0.71,0.7369
2011-04-11,0.73752,0.799,0.7103,0.77
2011-04-12,0.7787,0.899,0.7703,0.86
2011-04-13,0.86,1,0.86,0.9225
2011-04-14,0.939,1,0.91,1
2011-04-15,1,1.08999,0.911,0.98991
2011-04-16,0.9841,1.095,0.95414,1.0499
2011-04-17,1.048,1.14,1.0255,1.1123
2011-04-18,1.13888,1.1999,1.1103,1.16199
2011-04-19,1.1618,1.1979,1.1436,1.1965
2011-04-20,1.181,1.1979,1.13,1.1421
2011-04-21,1.14209,1.21,1.14,1.21
2011-04-22,1.21,1.41,1.189,1.40901
2011-04-23,1.3911,1.95,1.3202,1.7001
2011-04-24,1.7999,1.95,1.6,1.6311
2011-04-25,1.631,1.701,1.52109,1.559
2011-04-26,1.581,1.7949,1.53,1.79489
2011-04-27,1.781,1.95,1.72,1.9
2011-04-28,1.89,2.65,1.66,2.21059
2011-04-29,2.211,2.95,2.21,2.88
2011-04-30,2.879,4.14996,2.75,3.5
2011-05-01,3.5,3.87,2.5,3.03311
2011-05-02,3.0988,3.495,3.029,3.2
2011-05-03,3.2,3.49,3.11,3.41
2011-05-04,3.475,3.58,3.25,3.40609
2011-05-05,3.4013,3.4498,3.333,3.333
2011-05-06,3.333,3.61001,3.29,3.452
2011-05-07,3.45,3.7,3.425,3.641
2011-05-08,3.64012,3.937,3.63,3.8659
2011-05-09,3.8696,3.9,3.6905,3.8
2011-05-10,3.81,5.99001,3.81,5.81
2011-05-11,5.75,6.065,4.6,5.5
2011-05-12,5.4898,6.49,5.22,6.30019
2011-05-13,6.3201,8.45,6.3201,8.198
2011-05-14,8.12011,8.9,5.83,7.19769
2011-05-15,7.0022,7.78,6.20001,6.98701
2011-05-16,6.9899,8.5,6.75,8
2011-05-17,8.03388,8.38901,6.97991,7.19
2011-05-18,7.1911,7.5,6.6,6.88
2011-05-19,6.7002,7.34,6.60711,6.8115
2011-05-20,6.8051,7.1,5.5772,5.59039
2011-05-21,5.7999,6.5199,5.5772,6.11971
2011-05-22,6.14,6.7594,5.99001,6.6901
2011-05-23,6.6901,7.45,6.68999,7.14991
2011-05-24,7.1499,7.51,6.96,7.42
2011-05-25,7.4899,9.33,7.21612,8.3997
2011-05-26,8.2502,8.9869,8.01,8.798
2011-05-27,8.7002,8.83,8.5002,8.5002
2011-05-28,8.55,8.7,8.11,8.3001
2011-05-29,8.3001,8.49,8.102,8.4299
2011-05-30,8.4483,9,8.25001,8.8
2011-05-31,8.8,9.4998,8.1,8.741
2011-06-01,8.741,9.6987,8.3,9.57
